query_id,answer
tdFuRBjnf1g6eMjB,d9e957341badeaef b645ade4a9eedc52 9935ff3c5ee98aca 818bc87adc06759b ab2e67bf2b833cc7 e96dc9c00049e955 75711d4839ccf594 7b98b745bb39a28b 203ae9a812fac549 661e734fd56860b2 89ae7d13e2e0fbdd 0790da6d249e8679 5ee0e1da13f1c7f8 3b6f1959348240b6 5a00ff9224b907e4 64560444956b59d1 41f22afa2dedd5bc 36a4b6e4137949f5 5240b73f6654f85a 4c7342db8f0ce157 0c032d50d9a76e9d 741e78d4afee0692 a94ecefed37ddaf2 1b01323f6ade1622 d42a30a67173763a b88d8ec89aef4f42 539270d88f18b680 15cfe0e06b5587f7 3f420152c536b3eb 978dc3fb7d40cd82 e13a2e6e52da50be 0225594564963fcf 1f6d45325e99bdb6 181bf319b30db480 87a3b2ab1e6788a0 9e5cde4e1e618d09 5340c4196924175a 0375ba4197e1bc49 cdd81d0e653375d2 b6aaebe840aa8b7f 4c47946e6dbf1d55 88c00144091eecf5 55d6ea41f084e047 8907adecc095fd7c 78c228583408333f 0695a629fe08eddd 9301cc1e152d8481 669952ce45b7cb5c 666bb3dabb236f5a a56f465bdbeefc3c
PvwnPTgtWbYsm8pD,45c28fd6260b744b c6f6d13ccf5e1527 8d9628a8dbe84340 706aef11c086f2cc ed7535b081298136 4d8de295c89f1532 9a66e95c5955da34 45aba025623f4817 7f151c05a784de00 b65b43e4addfb8a1 1618dc23e51214b6 bdfcace0d1607770 1b9decf0b7126edf d0b324933fe0b56d e6fdf2d73ed09c9e 7753d56977ddcf26 bf384276e70ba289 7faf1aa7e35c48d2 100a93105d2db32b 7b3382dc38e49fcb baa3b0fedc2875bd c13d1b485b602b4f 7fe3401678eee538 53900f00234286dc acf48dff5e75e464 6da8b9794b4ebd42 43666c7a06ba8190 bd3c20af6671ec49 03f146fca0626a82 5cf8a7a33e21233d 2c284338283cd0b2 c0c1452790a4d988 75412deb861e7558 09825464ab0009be d356af4c19de30fb 2035dbdcf2e0a436 164254761c71f045 58c60077ba4e94e9 ae386a77c1be03b8 e18e92de3b186910 2bd33044d79aa561 260a4bab18d3a02e 035c6747f2a4cb03 9b972f5e17ebd5a5 2e3ea7cf3cac3fef 9d0fc4da3ea605c4 28759904eeee7c80 db3255a7af2edfbb dd935766cd1f4640 10578635a2936ae5
00WuFMaXSFZBxSzT,357c6c419bbb2316 62ecb277bf4e92b9 f3e39b2798e2f33f 2f82afc9946e6c84 c86f7a252955f4b1 f61c2546f43fc8d8 f37f88b2bd8263bc 2102627765180b9d e7e66ff8fddce5db 36d19509af1a8608 d87fec4f275b63b3 0274c3c4895d8403 263e33d059d66fad ce033f1b466da33d 74d23542e7307b93 75d44a1b48f4faab c90da827b4ad7b5a 980953f92323e8d6 786dbe56da3b21da 56497a3f2f12de18 4732cfe7779141ae afb14ba082200999 7f57289970188902 94f981af84a51982 3420e2f7093a26b1 efb51110a4e1ff04 182e2f1db36de6a5 b84fb3c7d5e818f2 416a9938422998fa 4c237a8923609c5d 679e69cd9311e25e 5cd5a82cb706f10a bf76c381037ec1c3 5c8f01af5ac8fa24 34db69d2cd16efbf a00f266b7d627a71 527794f25bb0a1c6 c9fdceadd0b8620d 41c992eb2957e61e 91b285e1a9a46841 491594bb91885c65 8098dd2c72f35c07 fcc516cce5c6dacd 374eb77a0e06ab5e 0d16c15863dc30f9 8691d25b7b55ad8e 36dbbeca4b985ae2 8516309f0b30f0ee f10c2acd4fa73bec bcb57e9bb983c836
d6xp4rWLKf36f5oP,6c1519c56a471f76 768ac43d7f480d16 e9657a7c31d1c99b 487145186fc1fb3d 1dfb103b6e357b9d 3a346856249fdaef bb14eef9a53f321b 6207396fbced44ff 1ece67e0c2d9d830 e9e4e20e83df4577 f0c84da3a7e1743b 231720e71a06bc33 8752922285f08416 2bd004f84863d870 46028e4b15bd51f2 60daccfcfe21fb34 5f1d69bc5bcd27bc 724b9fd4035eac27 84ec59a6a5bbb333 5b718608877ded8a 4ea19095e12738c3 741e78d4afee0692 61f1c116bea66411 c1ca771af5993dcd 02dd6e916b047380 93044bdab6040aaa d9d6cfd10a84c6ef a170b14486d48ede 4a2d4b6605e26b28 58724855725b78fd 4aad9f8c9da11287 971f35a7dd802fa2 842f0ee379518d49 2cfaced37cff50d1 af498e6c9f36b1d3 e63749049704970d dcf67422abf22e4d 016060003e6c31f4 36b83f5be7c48fa1 855fecb810e731f6 1e083e71c593eee1 17bf67dff65f1188 86ad66b66776c97e 0b8752becbc94c98 0d566e81140ffa9b b9695ed5c1814ccb 2a4c27538a1d589b a67fa28cdc4becde 9a6f829fab7fdeaf 5180e54cc56f61d9
besFIySNVdr6fsgD,9c453f3e9c676932 d629f63d263d4b10 7ed2960636de9f7c f7a2b66691c1c457 12b5e6ba3102095c 66c22035fd8ea723 1f32a567c47e1b7b 01322aa6e3a0b656 82e71ab8659963e8 c681364ea3eb46d5 88647e5fc375efda 31296ba6a73c54a5 5b5bd02c129bdef1 71edb307c9a41ac4 afd4286b3fb8850a 7328cd4aa110d3fa baa9ff1fd8e6b593 258f4f74db1fa4f1 786af0f9dede0e82 4f72fdbd0905bd6b a800b4cd106ffa8b 17f51d75ce08878b 301827a11e21cf58 19645c7085dede55 a291da508cdb8028 2fdf1e16fbbcb96c d3f1608001cc1987 d810f6da62cdc745 23d0c5729fb5bb46 c72d18e4bec05201 b5a0c8a865f8ba86 30280bc66ec1458a 6b3d60c40576be16 d3d0bcde66fd4100 b7023c461fe8cde1 bb3b05f3f4a4e62d cb583389656a73a7 8a27e09011d2c7c4 a71b91571e96e1a8 6c92f069954bbef1 a5b0f55275d12a20 dcd2bea7ed27f0a8 ddc8041914401d18 81da97152dd30aba c59f505bed86ebc0 959970cd095f2b3d 66564f46879bfe54 f70a7d032e1ea493 03331f92dde191ec 3ed214d2cb661025
BvoOcrTAEqxMVdjf,8795d5d6e4903c70 97f7773e89839316 e04c5722e5618edf d73b82d0d2653f8a c8fca9509763423f 97ee384384e20ad0 f75d0179aecbf297 a24d84db1c48f00d b068e49cd91c581f a7b27431cbb1b227 81e732b374dadd27 de0b2cece50321fe 2c696fae946a5c62 d5797164711e16e0 86ccb17d6c3581e9 3db38e2682bee221 d9eb8c2e4fae97e6 3dcc97ae2a40777b 5c3c4e033ecf22c8 c59c437d897e47bc c79cb8338ee73a4a 39e52701ce866b81 18cf5b7215b6bf0d fe0460891ce8ea4f 8c73fc9f34137a1e 2b48cbd65aef54d1 a3cab2bc19abc7bb 4ec2826fad2e9d81 d9c667e69a424fd1 36c98f16da6f3a6d 5dc008ccd7908493 b8323a1ff02edafc fd448fb95c611513 60e09ba1dca8dd50 f9bb4230c3b0976d a5f5eb6b35c3bb3c 9a7c5aab09a9b9c0 0ed58ea0047e802f 88b9188ed38dd6b0 7134fe3268c4cb60 c100a2be8f5e9a77 9ad267d2ae684c3d 9b126f9d098db4d4 2550edc0eb730a94 2bb2e0473619b83a 8a8751c098eb7482 816986845ef3c5f4 5685f3d6e89fcee6 10cc1922bcf20fa4 87e8b41ea0d48ff9
VmBWSG1HVtICyicq,b7f7888740876493 063be07ad2a18092 7322891222972597 b1faf245fb7c2c61 a9350e125ee9e76b 543f77350e3e410e a93210caefb11ede 8030648a49652379 251730dfb33a7aa5 d0a480f8687af159 8ba4b4edbc907697 1d916f92eef319a8 d2fe9fd478658838 285a829a76eafc09 b4f639e82aa39273 a8f71e3aa21d68c9 4ca6f84a5327e7fa b11718f4e3b9724c 9b8d87587f7236e3 33ce97baaef15ad9 cbe1f42233391b2e e2fabfbd76da6014 bb1f60a96a527619 e146669adf865324 2bb3f93addea037b 7af3d3cd09014292 67295b92bccaad31 3cdcbdd388a70dc9 14d92dd69543a5e9 dff9991f6d5f80ef 3f752e67ca0b575b 537be162b0daa255 92e2cf1bce75077c 68e01b9e47fc2523 31d0ca776ada5a26 9a59816b65481217 6867d3a065c4b68a 9b443beda0b0b5ee ee6ae05503353a2c 36df42a0e89b585a 295f65eeab81faf1 fff41d1a0ae6adf4 f2c271320064bc68 00176781ad7030af f51d434ebfce8d40 fa829e6558e5a240 87f0929f3545bcc2 be46b5b586079edc e24ab9a5d22d61c8 da7aa0f54ae8bf80
oT6W61xokB5t5okz,6e58d038296a3dc4 2e80f71cccf7f80f f36145bb0411113d fa921d6e36ea4619 52e84f9561cfdfa9 20b96f8cf688f1f6 55228bd34716888b 313d56df4b6411b5 dd363779b1368863 e0be7cf8c32f8d5a c1b7211279d77985 3543d892f6af388f b05631c92b538542 e96853f2ca4369c3 8fdf8dc05a86c723 27035da527cb1964 f21f88450d789c1f 41465f25124e95a1 9edf2bd25cf30457 f3cd7ec1ecb8f3f1 ef29bdcf865ec702 16afedd214a42c32 28b311b05d6abd43 90cd1f3cb4425946 b803754ff6a1af74 12686795e1b7958d ccb61e609dd59e9c 8630d9efed4d21da 22b2935b1224dd4a 3d4787f87dad1e9a a7f437942557eb4b 3f58c84386c1f207 1a7e7d3ce9e17f18 f88d1142d922c77b 0b3fb1e77666594f 3923ffc86790e83c 55449aa580c67deb a04be52a57b45646 f98441eb9aa96e38 24883c992a910ae8 fd1b0b21b1f02b45 1b28791ee196ce17 18ce07a8e7108a63 7e4e5d25d2bef01c 0c8f42255e7b10c0 d0e43f2c92f8544c 339779f89f43eba4 0f2fb67a6066fde1 e2bbaf26b9a3f01f 65e121554bee5de5
RvcX00lPI1lJWvV0,8fdb7c5e6b4d581e 3c1cf8a5b10b5288 a2c595b49be05354 84b969d15c1223cf cee12f3a066f663b 7813be2de3811d84 59bad441e29e1a4c 3ea405ec1160a461 26cc0fef226c10ad fcaba049a33ea4cb 732ee266211923bf 5bc2c2ea53a0e0fb 04e429e47e008e9b e724b5180693ef34 ded441b4d0385c62 050751ffb510097f 174fe122437fbba4 f3eaff187ef41ed3 920f401be6f3a99d 332c2caaeef1625c 6c55866296d4fcf6 a7a249f38011c5ee b0b1a18e2fb6d767 cd49bee1ad6d14f5 2a3f1b51d82f1de2 2da64cd395da5f06 c5c224ec94f3ff6c fd42f0d7ebf7ad8a 08fbaa1bd0057687 5c5aa96315226f80 6e048a66aa6da83a 6d5472766d2311c3 ae2ff80bcc82ffd7 e67b90ef1c29e1e7 772823e19d7bd28c 3759597b7421ab32 ce98d38e73b8ba7d d8443d9d1725ed81 46881f65bbf1d9f7 aeb8f952b6c8f308 093e80842dea37fa 4ff7bc7b8dbf4b99 157f7e1c234d9a23 c2e150d3a5b2a9c1 390258fe616a5ffd 3ca30d04707ff389 5dce1a840accf3b2 30a8568cc3d33554 188254b0e67ec591 f745d0be5a8456ce
XEOetubUnDRm59O2,d1c23d1e6a08f54d af525ef0a6a83886 b77c9fc3e6e11e9e c891049719774c91 7d22b261cd9b61b1 29b2a83b48c530c7 7973d002c2cc0679 4aa0b7bf58d1a33c 82c6cb469cf45c9c c73aefc0ea34adf3 8f7814ef9795200a bca157d7379b5604 fb0436b830880e87 396bba3fd3e5a29a 2ef520c7f0891011 ec61f1252fea1093 a51de3dfe4a4d9c6 e7fc23cf111792b2 d553182e78b8090e 7a504b355af61014 3eeb37625c08c789 f81919c90c6b1e80 5bdd16d468030aaa 9a084d8145ce1070 130243ce0c3d71d9 481dd07c0f25261e 70eb0f7d116e420f 9fc7a5a134254ab5 c83c7016ec0032ce 55dee7963ada18f1 f7c530f81a70185f 0d103e32e41d3d18 78d896faf7f4ce45 93da16eb0049893f faa749e4d9d10e1b f75120b825e3209c 6d36d22bdd107a25 68b01e6acc30e19c 2c49949d55fe3dc0 55ec94beff8d40b6 7eabece8b922f327 8269a7429d8069df e5c00989f186d02b a0385b421dafc0a9 6a96b08f5357c9fb 7439e7a9224a72a6 df7a6cff7bf32292 8f94cdbcc6142802 0de1cadc5aeb4dcb 1be62bbb74218843
Asb3JieRX6CpIzzM,d69101af3b6d5826 051031b02c277a96 55e003a1f497f09b e343e016bb4b4be0 377fac7628de7dff 3fb6921688afb660 4bb0c239508d0610 aba917da54dee887 84998988a4c46155 2dfefeaf5e2505e6 fc24ef11b4a37fba 28fccc223aeb6b3f c343976937063933 3c93f35eebf94fba 07e319c7242c217d c4e156d04e1025f1 c9480cb18aaf5a73 229c43a7b5a79f14 94d90a6abec8456c 6ea89b19ae5ee639 7a9643913ee96a2d b873713b4dfbaf66 36fe74870c5b5621 70700de63962c2ef 66085f16034ea116 e52296a99c34d8c8 47acd0de766fbd28 bd11a67b1e42fa7b 98d985c7cf1b6b5b 0e3da3fe2f5846ec d30432325ef77a9a 20af0e76e34fbf29 6419a0b8fde826b5 32ecc65bd3790116 94cbd92f24c49380 b9197dfb228cd5be 6f96af3b779bed5d 158323ed92532c0f 23b10030d6774131 3aea23b06507ccb6 6e46fbe908ccbd7a d0fb9058b44cc7d7 781a925235d500c4 14f1736d9239ed5e ea4b6a7934f1f22f 586b898ba98dd18e bb1d70e4315afd76 27d0f28c1c73602c 50b0b83fc1020cb2 5e0c48d795356731
pf1JrX4OC1OLEByn,dae3d9658362867e fa53284f3417cbd5 f7eb5783adaa13e7 a961c754450f43d2 4c10d475fc09a146 b265bb83d180f78d 349199927f5ad071 3f7d498432e939ff d7ba654a8e19c309 373ee75575d8d94e 66f4831a9cf9e2c9 92fbd479ee3775f1 d0e11303bf3356ed 68e8c2a92776f995 6ec5ef1ea7fbf303 aeb259527521e341 70ab18b5545f057f 0b836564460366e9 4fb781e1a1a59a0a 7f7dafdb30e38744 63dacd9f42257b9f 51c2815a943481ef b350af76ddc3e2c0 d4fb25d7bd21b240 feb13bd4dfcd1842 6f7b2fdb3feec2aa 39cff39b58db761a a186926f19980a33 75e390cc3e76474e 579d41ac68babfd8 5246ae499651d4cd e82fec7c0ab8a174 b3a3ddacc1b4a2ad 40bb63319c7fdb86 cbee48aeb0ff4878 567f40ca0838549b c9a6460f4adf6390 43e45f67e9dfe7c5 8e26a423c9d225f4 cd4657071a0d14c8 3fd26cf44dc94630 d338784db86314d0 b5b772d9a41a27b7 b65cc477db66e2a4 df2297c02ae085df 2066755048596da6 11f3fcf730bbd993 bcf5403b9fe5ba6e 8924eb9a2405a0c1 5657de967955743f
wRoXmiiUNs5HxbTt,4308d10ed2116181 1864f3ec0a2d52d3 f56c62fb39f63e76 7cdf58e108116ff4 97896313c26d9d93 e1c8e8347cfa55d9 23f4e7f518d9a6ee 8cc41e47f636e229 ca470edf2fe4c601 27005223c7cec89e a6e55b66bffad8bc 09806cb668c64001 2e7304a352a75e9a 7866179ebfbdec5b ba46de06795bf9f3 d582557cc3cf113c 698c81543d06e19d 8f43694213a851be 24d21ba4e223c3ba b5ac17a8057798c3 f9495eeac7833388 18a15f1281f3e174 121fa7f5e765ce00 8072ef4104567be1 559877bdacddb04f 99aeffe73bc3445d b53689c241fdd684 b9a8adc120e6846a 2c282d0922481475 d1f76e7c48ecc9d8 e60fde9b91902cf5 ba101d50e8acff43 6c2352dcc930f4b0 349781785b2766fe 9b5310554b03c11f 2d15c11b556802f4 8379aad7748c452b 5134faf14b5b07aa b17da44e0cf906fa 59b03ca056275cf7 4673a45f21d0935d 90d6328d5c4dea0a 0fc1c78d998e6592 d4c9d4975438156c 0ac32f29d2c5e89c c700471951201ce0 9ff41ecfd6f90a91 867bf3db78e65ce2 638df4ff333c78ba c45ead25357bec89
LlS7JPQkYFBg5Zny,53d7c579ca697105 f63b079c8755a4d9 4779da4f70ef1450 247dd2b3850fbbd3 5881db136f39097d 7d6bee3c112f04ab 31efddfe1556ec6d 3405246df8a5afdc 74555f5bcedb6121 32dadc49b23c1351 6eae403f8a926e55 6b02cf20c68ffd76 56f50ed5826b5c5c 2d58d26c76577c48 4f6ef59052b8b926 bdd0bcbe999c00b4 f2947b1b45043ee1 5470aa9c7d930f28 2f909bbce27e09af c799a8b516eb8d78 e6f77b76ef4fc3b2 dd41a08c5c49183b e23f5557baa919e7 b164f00c40a01479 8cbc7e8b0f6f214f d03425e1344a84ee 965fe9df6934675e 185aa2eab8fd3b01 ab7ba6742997c561 b7ab1a7096e1e240 96077e8942400d0f 3a5355ad86640b27 9481f20e9adf33c8 3edaf8728e0cbda9 a171eafef94acb35 6cdb14533d98a286 4aae83241655b67e 92ffeb9496c05eb3 e3c256b56b420f4f 1cff779972b4604e 04f8f08a56ce41f0 4e26d9c975a130e6 a05716af138d1723 762dd745668b519a d2d0aa8b472850e2 a29ed6aa8e07a9de 30394a90a49fc2a1 501b863a6879e228 07c854f2c2a6b573 1ea8e2e54b9d4015
Paz3bgAbd3jjXt3I,58e8507d7b0986a2 aefc9cb39af7e944 a34d2053b45bc538 45eec86acc725fce 3522103706eee38e 3e1c50828a970660 2ecd447a98b58d5f 9fff431149fb1f16 317ad2f44035d424 339de6f6c054b2f2 e631e9278492c21f b8e92fe23c74e32c e5bb84133c3c472c 7ed94503573290c2 7fe148faf9102b85 01e60a53a107705f c1b7391038bb05f7 5905730814f662b1 424d5700532866ff 4f7a899d2ee0464a 202d48e816c9e788 f990454373bd7e1c 9d146df27facd5b6 c88f08b35620d7d9 42683efb752479ab 63f51f4175386723 f5756c40a8f595ba 18a0bbd23d9a9c7a 2301adcb55002871 c6b691a5617fa5e6 c61dabc31adfbfc4 483a6fb0b8afa42e 05f63d8dbb51a359 e03bec445291abd2 9e2451b5b9effb93 1bb2484867ccce9d dbe92483e8a260be c0f02acd0ecd203c f2c15f69e69493d2 6b695a4dcdbc534c 969959bf25b31abf fdffde68f2d8ea0d f62652f5ae9843b4 ce07c2c0bd757afc 25563677d9075108 eed7c870ae25cb76 eea0ade8ef3a3f84 fe0d7ec474f59669 d875c646cb109c72 486d1f4e02dc0c58
lEk3U4pkOAyVMqKi,ccc9774e0c715bbc f6c637d76559cbca ab7e8f3540b431ae 5ee617ac44e588ff f888f45c029e2bef e2905339d04e6baf 5f16a8166fac1ee3 75dbb950212b41f1 0e3449e1cf9658ad bd4cec3d87cc72c4 38f6222d1c3fb780 95bb4fb7745d0036 f30086d465004c86 3442d9a27254a782 7ea0536b4d1ff2be f1040caa207fd26d 94e8678d28dd8444 f822340cae007abb 630ff3626bdb17e9 8cf740687a00c5b9 3994e764aee025f2 850f324fc10137cc 793eb8d01255ca95 4cd43fe44fb93daf 0dbd703524b9d9b4 0aebb033d82ff52f 9705c8e26bf874b2 70c1f34f3b270571 75351cf9a77d5f0e 7efca01d3513699a a583b9d8c4c7d372 0aad6d16f12407c5 60663e7d289a5782 f93b4077c1c03be3 33b6c7caf970338c 0ecc54344e57793b db6ffcafb526d96e 9400d88b2410df8e 49aca30ad0ae3288 00895cdf9f22d1e5 b745645dfa2f3c2c 18b078ad463a7a9a 3dba352424e57a5f ef8a360e5a2e9043 22c645714101cbea 5ad194db01eac5c8 79189f0f607da5df 053b72fbc30ae0f2 8f5f5f1b25da0f5b c9ccef543db54619
dvVm0JcH17cB2oUj,cd26be07cde8cc97 ab904c4cd86b4aba 124d8bfed7102e0b 526969c2f12db146 4c479e80fae5691d ecece7a3d6539c43 f1f9de2d06890c2d 71bf8403c9a6190a 360ca01d67752277 7043236656ffd125 fbf5ebc747ecae04 0edff0273320941a 7f83ef5db945cb3f 94233366ce113cb5 b7343b85653c355e 81dd63f62449d81e 8f21fe3738bf23d4 f97e694125c7f09a 63a6ee02008e4a7e 9e7db1dadd75410a 37a6892daa31190f 768ebf11e9230036 f7ad8d3a26ccedf6 07411dd80effc8f6 55398f2887d36986 583ac15a5eb82bb5 dd1ebb612706efb2 0db737b37e6ff8a6 3f05dbbe85d71517 edef564784ab5eb6 2235b53a117c3c28 a5b8384adcb3c8be 68f7fe22f4b360b9 b61f65d6e90288f6 fccbf054066260be 9c58b53f7ee22648 f5885d1d6cc859e2 c7252bc671b2e032 7a2ae236225e7311 cc67140ea8bddb66 2f1aa2ad1ba8fb95 e014ad870f369a6d fa5065257d0d2217 5b0e65a6d9f9f27a 9807dea01d111b06 19287c4fdb97a9b1 96f561868d04c97f be6c098c289aad13 d12f7426baf1735f 18b3ff272f56231c
9QMLkdHmHT3Gw6Gz,8dece168d85ab277 e2de0bc0337c851a 9a6c92ec2e255f00 9dfdb70b01871e09 422460376c961240 c8cf8420cbb55a9f 242f1dc5be6b632a 1e932769a87efcae 164f01b5921f4f55 39051f988f460b9a 2d43fefb5910520d 14d493ff6c78e265 8b4afc52ec002f5d cd3a20860d1a1582 afce77a9b9a666c0 83725f6755b68e88 0e6b4176c6d006f3 dcb8df0045261528 09d69637449de730 ca1da569adcd6320 3c44379e086a787b 771bc9917fa94a53 08c3617bb5945200 08acc30bfa9b5fa7 b10b3d3cf9c7dce8 3cbf95f541599005 0c1696da3eaed832 a439db93ebb89304 fd463ed638e8c3bc 635e901ad4aeed3f 2e70f491f4de03e9 26c881987c8f42bf fe1bf7262d15c039 f0680ab6e10f95a9 3394fa75c7d1a26b a5095ac507617410 2eb73df3cf3b1298 cb4ac6d26fe560b0 84cf381f6ec77bd3 5c28f0f0f49925a5 9ec5d81e7ff70c5c aee700ac38acbcd3 c139c8c17afc854f 72d5cc01c280de7e f8d916128c36aa47 93dd2821182621b6 e85509091a38e32a e02ec8a3c1cb100a 3076d7ce96749f60 3c15426fdb26414c
OctYj8QT2JFG0LOY,3b50786c590f192e 852827ca6380c2ac 743325cfb9f8eb3a 2661ac17d619fab8 a081bda8c16677d8 a44d54c3047fa4ab 25c86b414e869d76 e4438438c76fa729 4aa25fdcaa96bbca b403e6034473c703 66a967d2c6cf7ac6 e5c4b89e24cd9dca f7a118566931afd1 0f9338ad59d7bbb9 08cce4a499d796e6 11e0a0623259a73c a2e8c8c1c4b693f4 ed95089f87d4b4e7 97770738deee23b2 3ffaeef753946625 fd03bbceeee99996 286ae0b5c82635e6 716fd6c5a646209a 3fc2e7609e002b19 cc4758f728b04f5e 05cef5c545dab207 a12b6078c9609516 d19f299c9327e860 4c653d9cb0802cac 108763446b8e1b0f c21a9b01e852e7fb e66f60a0b396f80e 990a4d07dfbad9d0 582d5ff344dd10f3 edde61a8aa8af0b9 3f3c2f91eac14f58 a3dc4d9f679a2eff 593493233cbbaca6 b7511be9fa437106 2728a7e7486fc742 22b47095ba0126a4 ec92b8142be184b2 e89d9b4606939e96 db655b067bb06027 8ff0acd8c08b23a0 c5022b247c214698 89106885d7f52364 ca628d4c04e6c288 9b1cf1848b4e675c c8f9ccd20cf51c56
Q0Xmt80EoEtDhue2,f06cf1958c01d897 1d84228371f6ce46 09a3ea993f64e7e7 e3dbb9dc61d2afa7 9eb5c7e35284bb09 f4f0c4a99a58f0c9 28a83c4e7d6d8bb3 ff1a1105a8e755df e9935ebb99550f67 850cee03b5919d69 8cbb717cc3418043 9f6f7ee69a4afe50 65d7de836c89278e 59b2442bff7a1fd7 1957811df47f43ed 1604c4ddedbd6e48 164465c0b77eb127 42b50955c0b460ef 7c72c2eaf28b92b6 4d822c419f8963f9 febee63f8065dd5c ff69532f9593167b 1eb7bd0f5a920b36 f1c174548e8f373d 2aadaacff9343855 1355f16f0afc1ce1 a037cd7764ab8969 457215b8f277f080 b47989d78a2fbaf4 e3f5226b7cb810f4 b7bc860fef06750c 84f8bc000f4d8f1b f2737a874f1ba8c3 6532564c58cf504d 7dbd810c43887555 2b565c08121ed94b 397f0c89a703975b 3e7920b1d3c2c202 f6e43adba72d6663 1a3be59065e59c55 1e49960ed33c6038 4bb6aa96f41384a9 f8227966aca8f715 bcc917a524f6d39f 5393a80c891bd055 fc58f593de7adda8 7bd5aefdb7ca04fc 82370bd770d5e29a dd074a1508953ac9 841f62386eb3290c
6zAUc5zhUpXBgV3o,0cb873af9d280410 d5fd5890717e4e91 86b66c2ec067cfef feae126a9dcf3c04 56fee13ae95ba433 95f65f145ce50520 344982477b46e163 ab60d2aa873fab20 8a48824997a74789 da233d3a72491904 915a9fbd147272a6 8e51449de4238cbd b3d3f5c1fb083a58 aca61a33a8b155c5 acbca7356dc3aea3 daf1cb8d8258f9ed 0d8fa242315af651 22ebe383718b0687 aff747758b553223 7f4aa1f73df00297 734e92d43bd9afdf 9a4de4ac4b0993c1 8dc5321a8e934c06 c16e9fc4451eb447 005da936603e4dcb a2b62ef4d805747f d1d305475a78959e 206e0c9dfa625a72 05eef47eaee14c5a 487d60eddadad454 2efe48fc88c30166 03049aab7d88d5c2 bb326223a36851f1 e30589e140b76cda b57b908541f3fc74 12a84f1cab138c07 6f3caccc00fd0ba2 fcbe27f176393231 d5b97a56d442ef2e 5794b765e848d382 c340f62337d8ac80 806570668e6a1029 db12cb2d08fd93e3 2c6d65cfa34c3a81 3735f63f8c77ce81 2345c3184638047d ec51560a81288b2b 6d7d17dd9fb66d4e 22834544af7d6700 f9378c6e9807408a
w3uhpsQ4LAyH0var,62dc239ee1491f26 002e43c9d7e4dbc9 f4101c5982f5da1c 781f3364ce2de6c7 fc4635f7a6cf4f47 c7189341c3388dd6 fce8e96f1d5365c6 95f1ff2e0bc85d54 4808cf1b7030534b 8a0d87a0d920565e f9a67732213ca18a 9c60c2b1cc78fa56 bc979724bf43a391 a03440e65963a1d4 723830751ac0697f cd6556e627abb707 935bd7e7121eb9bc 2291e002143f741f a2416f8596506f25 ab17a55db72003f1 81fb73b63463dee2 49f0afcbf4e533cb 0fbb503ef50a74fb 8471595783c92056 ebf770ba65ec21f9 76cd341ff4ad7f5c 04240ecee0eb3b76 2e868a55942b4639 99badf8560dc8605 642f71e976efd68c 628e11dd6f3ce519 772be3b76486ada8 a6a1cf6f49aa43c6 15b570c723545ae8 c2c629756ee8bb74 22e68838397bff9f 7c819335eed41df8 a4a68ce738482f3e f2af7e1f31c73882 d85f30ecb58e71b4 1e69028eae17a4c6 7a7326db0fc44923 9b46c9e25e8b5794 8dfcdd9249382abf 88c7cdc7ba56bf54 fabb16457276d094 f9bdc56b98658b99 cc99f794bbc9c2be 9efe5799dadef808 6d0e461929e92158
6va7PZ1Q07jdBIGv,2c91d126fe94919f fd996d00bd59268d 77ed3116f23e32a0 87ba043980351cf7 3a86eac40c7eb083 cb26b49d9173ca90 ad2237509073ced7 30167e59876825e4 91f095e0143d56ae 1805afb7cd9dec55 52b6c11076ee993d 063a5fa9f4d03199 2e7eb5c7ba3b5ab6 f076bd43dc754b8b a8bc4feb25925684 9a1281d31a2b0a06 085897e2437a3d95 64ae52a9cb7364d6 ebee5e307527f043 9688ccf657df324b 4ea6eb0a4a37ee26 92c85ed685fb292c 54fe53bb3849a24a b765a2c33127c270 d48cfe73dc17c637 1e4eb92259e6c023 effe239ddb964e73 2eb48094d3c3c47d 4cd91173fd2de6fa 11dd8db452b0de1e b69a1432a204aced a765608612d9c60e 8c76b1d080e79ad8 cee4b81d59faaf92 823375314888105b ac5b9f0674681cc2 47e064f28c0adfb9 e5c4899e7e45f87f 733fab06bca29459 28941d514fadc458 c2038c7d64228690 1f884302d23ad482 d95214da06686db7 67f680b8c0b25311 69faed99e42564e0 09db0f591713928f 1d564c855fdce70e db55bc945a551a8a 99d2f06cac375095 19068388aa7a4a79
